;mean;min;max;diag
4452;125.60586666666667;0;244;Lung_Opacity
4453;172.10524444444445;5;242;Lung_Opacity
4454;121.6448;2;199;Lung_Opacity
4455;145.60302222222222;0;226;Lung_Opacity
4456;132.86915555555555;0;240;Lung_Opacity
4457;71.81866666666667;0;208;Lung_Opacity
4458;131.90524444444443;0;240;Lung_Opacity
4459;108.22328888888889;0;228;Lung_Opacity
4460;159.54062222222223;5;243;Lung_Opacity
4461;130.87306666666666;0;246;Lung_Opacity
4462;117.1792;0;202;Lung_Opacity
4463;114.56053333333334;1;212;Lung_Opacity
4464;111.08906666666667;0;248;Lung_Opacity
4465;193.80515555555556;6;243;Lung_Opacity
4466;113.32728888888889;0;206;Lung_Opacity
4467;178.50026666666668;4;244;Lung_Opacity
4468;115.35857777777778;0;200;Lung_Opacity
4469;157.02506666666667;3;247;Lung_Opacity
4470;120.74222222222222;1;212;Lung_Opacity
4471;127.19057777777778;0;246;Lung_Opacity
4472;125.05582222222222;0;225;Lung_Opacity
4473;105.20675555555556;0;208;Lung_Opacity
4474;125.82346666666666;0;232;Lung_Opacity
4475;117.53368888888889;0;222;Lung_Opacity
4476;157.78044444444444;8;253;Lung_Opacity
4477;98.18346666666666;0;221;Lung_Opacity
4478;115.36675555555556;0;210;Lung_Opacity
4479;57.58328888888889;0;218;Lung_Opacity
4480;115.44871111111111;1;203;Lung_Opacity
4481;107.47733333333333;0;212;Lung_Opacity
4482;103.43928888888888;0;202;Lung_Opacity
4483;116.41671111111111;1;230;Lung_Opacity
4484;134.01653333333334;0;234;Lung_Opacity
4485;105.45724444444444;0;223;Lung_Opacity
4486;142.6359111111111;0;232;Lung_Opacity
4487;131.67164444444444;2;217;Lung_Opacity
4488;146.1735111111111;0;226;Lung_Opacity
4489;158.6192;0;253;Lung_Opacity
4490;180.02417777777777;0;247;Lung_Opacity
4491;164.2752;9;241;Lung_Opacity
4492;121.5648;0;221;Lung_Opacity
4493;111.80693333333333;0;206;Lung_Opacity
4494;120.26986666666667;0;226;Lung_Opacity
4495;117.19235555555555;0;201;Lung_Opacity
4496;136.67662222222222;2;231;Lung_Opacity
4497;108.84746666666666;0;243;Lung_Opacity
4498;90.93813333333334;0;239;Lung_Opacity
4499;114.74595555555555;3;208;Lung_Opacity
4500;114.89973333333333;0;233;Lung_Opacity
4501;145.13333333333333;13;232;Lung_Opacity
4502;106.79128888888889;0;184;Lung_Opacity
4503;116.17884444444445;0;199;Lung_Opacity
4504;98.9464888888889;0;209;Lung_Opacity
4505;114.20551111111111;0;203;Lung_Opacity
4506;166.03822222222223;0;241;Lung_Opacity
4507;133.47253333333333;0;234;Lung_Opacity
4508;134.02542222222223;0;241;Lung_Opacity
4509;114.71875555555556;0;199;Lung_Opacity
4510;149.0993777777778;0;233;Lung_Opacity
4511;112.25351111111111;0;219;Lung_Opacity
4512;116.48693333333334;0;187;Lung_Opacity
4513;100.11697777777778;0;202;Lung_Opacity
4514;163.02595555555556;0;245;Lung_Opacity
4515;93.02453333333334;0;212;Lung_Opacity
4516;169.44195555555555;10;243;Lung_Opacity
4517;144.04888888888888;0;247;Lung_Opacity
4518;149.56977777777777;0;245;Lung_Opacity
4519;121.25528888888888;0;245;Lung_Opacity
4520;100.56106666666666;0;218;Lung_Opacity
4521;122.5192888888889;0;204;Lung_Opacity
4522;140.2688;0;246;Lung_Opacity
4523;168.31253333333333;1;240;Lung_Opacity
4524;133.83164444444444;0;248;Lung_Opacity
4525;146.7712;1;238;Lung_Opacity
4526;175.25511111111112;6;255;Lung_Opacity
4527;155.45048888888888;3;229;Lung_Opacity
4528;150.60746666666665;1;241;Lung_Opacity
4529;140.87555555555556;8;229;Lung_Opacity
4530;162.37013333333334;2;250;Lung_Opacity
4531;134.03644444444444;0;243;Lung_Opacity
4532;148.5815111111111;0;238;Lung_Opacity
4533;120.15697777777778;0;249;Lung_Opacity
4534;152.20266666666666;0;242;Lung_Opacity
4535;161.63608888888888;4;242;Lung_Opacity
4536;137.6055111111111;0;240;Lung_Opacity
4537;101.92871111111111;0;205;Lung_Opacity
4538;123.31502222222223;0;235;Lung_Opacity
4539;139.39484444444443;7;240;Lung_Opacity
4540;122.18364444444444;1;191;Lung_Opacity
4541;118.43502222222222;0;224;Lung_Opacity
4542;109.00391111111111;0;215;Lung_Opacity
4543;131.0312888888889;0;244;Lung_Opacity
4544;109.80053333333333;0;217;Lung_Opacity
4545;181.15964444444444;13;253;Lung_Opacity
4546;115.69457777777778;0;245;Lung_Opacity
4547;118.73226666666666;0;209;Lung_Opacity
4548;130.6200888888889;1;220;Lung_Opacity
4549;157.66168888888888;6;233;Lung_Opacity
4550;118.34346666666667;0;216;Lung_Opacity
4551;149.544;6;235;Lung_Opacity
4552;112.55751111111111;1;208;Lung_Opacity
4553;116.56871111111111;1;203;Lung_Opacity
4554;163.21048888888888;0;247;Lung_Opacity
4555;99.91271111111111;0;243;Lung_Opacity
4556;103.62293333333334;0;216;Lung_Opacity
4557;134.21066666666667;0;240;Lung_Opacity
4558;94.55591111111112;0;194;Lung_Opacity
4559;103.21777777777778;0;208;Lung_Opacity
4560;119.94328888888889;0;234;Lung_Opacity
4561;159.89617777777778;0;244;Lung_Opacity
4562;132.9736888888889;0;216;Lung_Opacity
4563;106.89208888888889;0;212;Lung_Opacity
4564;161.95715555555554;2;241;Lung_Opacity
4565;160.4471111111111;1;245;Lung_Opacity
4566;111.28924444444445;2;211;Lung_Opacity
4567;98.12017777777778;0;200;Lung_Opacity
4568;122.18133333333333;0;203;Lung_Opacity
4569;124.98382222222222;0;222;Lung_Opacity
4570;111.94826666666667;0;233;Lung_Opacity
4571;109.67182222222222;0;198;Lung_Opacity
4572;99.52195555555555;0;206;Lung_Opacity
4573;135.19395555555556;0;242;Lung_Opacity
4574;119.51075555555556;0;243;Lung_Opacity
4575;91.84817777777778;0;249;Lung_Opacity
4576;139.13244444444445;0;240;Lung_Opacity
4577;108.53475555555555;5;210;Lung_Opacity
4578;123.15253333333334;0;240;Lung_Opacity
4579;158.61084444444444;4;241;Lung_Opacity
4580;115.13866666666667;0;245;Lung_Opacity
4581;119.49884444444444;1;243;Lung_Opacity
4582;102.49048888888889;0;201;Lung_Opacity
4583;133.91253333333333;4;227;Lung_Opacity
4584;151.60853333333333;8;229;Lung_Opacity
4585;144.84302222222223;0;245;Lung_Opacity
4586;146.73546666666667;0;244;Lung_Opacity
4587;147.06435555555555;6;225;Lung_Opacity
4588;91.85368888888888;0;197;Lung_Opacity
4589;127.72106666666667;0;239;Lung_Opacity
4590;92.64515555555556;0;218;Lung_Opacity
4591;117.69795555555555;0;211;Lung_Opacity
4592;119.74364444444444;19;230;Lung_Opacity
4593;120.09528888888889;0;220;Lung_Opacity
4594;131.8215111111111;0;244;Lung_Opacity
4595;116.20284444444444;0;241;Lung_Opacity
4596;131.18293333333332;0;242;Lung_Opacity
4597;131.70986666666667;0;247;Lung_Opacity
4598;108.40373333333334;0;206;Lung_Opacity
4599;149.07573333333335;0;234;Lung_Opacity
4600;111.94951111111111;0;215;Lung_Opacity
4601;109.79608888888889;0;214;Lung_Opacity
4602;143.22186666666667;1;242;Lung_Opacity
4603;137.66826666666665;0;245;Lung_Opacity
4604;133.52106666666666;0;249;Lung_Opacity
4605;105.1031111111111;0;203;Lung_Opacity
4606;83.50346666666667;0;252;Lung_Opacity
4607;159.23715555555555;1;244;Lung_Opacity
4608;56.651555555555554;0;213;Lung_Opacity
4609;143.97582222222223;0;238;Lung_Opacity
4610;120.52017777777777;0;254;Lung_Opacity
4611;133.9056;0;232;Lung_Opacity
4612;139.8032;0;230;Lung_Opacity
4613;127.2696888888889;0;246;Lung_Opacity
4614;116.93813333333334;0;207;Lung_Opacity
4615;110.99626666666667;1;213;Lung_Opacity
4616;94.80853333333333;0;231;Lung_Opacity
4617;117.3408;0;201;Lung_Opacity
4618;112.32124444444445;0;206;Lung_Opacity
4619;153.51217777777777;2;238;Lung_Opacity
4620;116.48906666666667;0;240;Lung_Opacity
4621;117.09297777777778;0;237;Lung_Opacity
4622;184.40248888888888;5;235;Lung_Opacity
4623;127.33973333333333;0;242;Lung_Opacity
4624;114.75288888888889;0;249;Lung_Opacity
4625;115.51822222222222;0;220;Lung_Opacity
4626;107.98168888888888;0;248;Lung_Opacity
4627;129.11466666666666;3;240;Lung_Opacity
4628;108.52213333333333;0;243;Lung_Opacity
4629;91.7016888888889;0;245;Lung_Opacity
4630;154.88284444444446;0;239;Lung_Opacity
4631;162.17066666666668;5;237;Lung_Opacity
4632;103.50417777777778;0;191;Lung_Opacity
4633;105.76284444444444;0;214;Lung_Opacity
4634;86.51591111111111;0;239;Lung_Opacity
4635;111.24817777777778;0;205;Lung_Opacity
4636;109.74737777777777;0;219;Lung_Opacity
4637;148.6190222222222;1;240;Lung_Opacity
4638;114.75857777777777;0;199;Lung_Opacity
4639;125.25031111111112;0;238;Lung_Opacity
4640;131.82773333333333;14;249;Lung_Opacity
4641;115.76266666666666;0;247;Lung_Opacity
4642;169.52675555555555;13;245;Lung_Opacity
4643;110.03271111111111;1;202;Lung_Opacity
4644;150.6737777777778;2;237;Lung_Opacity
4645;129.07448888888888;1;232;Lung_Opacity
4646;124.64924444444445;0;250;Lung_Opacity
4647;115.18115555555555;0;211;Lung_Opacity
4648;125.03608888888888;0;246;Lung_Opacity
4649;96.79022222222223;2;181;Lung_Opacity
4650;97.81422222222223;0;247;Lung_Opacity
4651;114.1104;0;197;Lung_Opacity
4652;147.05244444444443;0;248;Lung_Opacity
4653;92.77208888888889;0;200;Lung_Opacity
4654;115.35057777777777;1;215;Lung_Opacity
4655;113.57351111111112;0;247;Lung_Opacity
4656;130.1144888888889;0;220;Lung_Opacity
4657;162.85528888888888;5;242;Lung_Opacity
4658;108.38791111111111;0;237;Lung_Opacity
4659;160.19075555555557;3;241;Lung_Opacity
4660;128.65173333333334;0;218;Lung_Opacity
4661;115.9552;0;225;Lung_Opacity
4662;109.01173333333334;0;204;Lung_Opacity
4663;109.76995555555555;0;205;Lung_Opacity
4664;123.79271111111112;1;208;Lung_Opacity
4665;144.6192;0;238;Lung_Opacity
4666;167.0752;2;242;Lung_Opacity
4667;135.70968888888888;0;232;Lung_Opacity
4668;113.36675555555556;0;213;Lung_Opacity
4669;115.35466666666666;0;190;Lung_Opacity
4670;145.44355555555555;0;241;Lung_Opacity
4671;138.304;31;235;Lung_Opacity
4672;153.93422222222222;13;255;Lung_Opacity
4673;110.15253333333334;0;238;Lung_Opacity
4674;120.77866666666667;1;220;Lung_Opacity
4675;158.70595555555556;0;240;Lung_Opacity
4676;79.6624;0;253;Lung_Opacity
4677;140.29208888888888;3;245;Lung_Opacity
4678;140.51413333333332;5;228;Lung_Opacity
4679;124.45564444444445;0;242;Lung_Opacity
4680;153.18933333333334;0;241;Lung_Opacity
4681;162.89333333333335;2;241;Lung_Opacity
4682;139.3736888888889;0;246;Lung_Opacity
4683;140.4935111111111;13;201;Lung_Opacity
4684;106.84586666666667;4;224;Lung_Opacity
4685;88.28711111111112;0;218;Lung_Opacity
4686;112.2704;0;202;Lung_Opacity
4687;122.19573333333334;0;238;Lung_Opacity
4688;91.68;0;214;Lung_Opacity
4689;118.58257777777777;0;230;Lung_Opacity
4690;164.45386666666667;8;241;Lung_Opacity
4691;175.97884444444443;7;248;Lung_Opacity
4692;123.18986666666666;0;216;Lung_Opacity
4693;99.49564444444445;0;199;Lung_Opacity
4694;109.52871111111111;0;232;Lung_Opacity
4695;166.63555555555556;1;248;Lung_Opacity
4696;111.31004444444444;0;242;Lung_Opacity
4697;101.83751111111111;0;200;Lung_Opacity
4698;98.57386666666666;1;188;Lung_Opacity
4699;100.66577777777778;14;153;Lung_Opacity
4700;114.31644444444444;2;213;Lung_Opacity
4701;156.19448888888888;10;235;Lung_Opacity
4702;138.53315555555557;0;242;Lung_Opacity
4703;137.89084444444444;0;242;Lung_Opacity
4704;132.70097777777778;0;251;Lung_Opacity
4705;64.17937777777777;0;237;Lung_Opacity
4706;101.9872;1;213;Lung_Opacity
4707;109.26044444444445;0;232;Lung_Opacity
4708;158.50364444444443;8;242;Lung_Opacity
4709;121.84835555555556;0;244;Lung_Opacity
4710;110.5175111111111;0;234;Lung_Opacity
4711;145.43093333333334;0;246;Lung_Opacity
4712;156.3632;0;241;Lung_Opacity
4713;145.32462222222222;4;229;Lung_Opacity
4714;129.12977777777778;0;246;Lung_Opacity
4715;144.10453333333334;0;248;Lung_Opacity
4716;134.3960888888889;2;235;Lung_Opacity
4717;113.62791111111112;1;213;Lung_Opacity
4718;109.11662222222222;0;196;Lung_Opacity
4719;138.3336888888889;0;235;Lung_Opacity
4720;146.3927111111111;0;249;Lung_Opacity
4721;46.91448888888889;0;226;Lung_Opacity
4722;129.24426666666668;0;234;Lung_Opacity
4723;109.46862222222222;0;188;Lung_Opacity
4724;147.73208888888888;0;248;Lung_Opacity
4725;159.2368;18;222;Lung_Opacity
4726;163.04693333333333;9;229;Lung_Opacity
4727;106.0672;0;199;Lung_Opacity
4728;105.58133333333333;0;233;Lung_Opacity
4729;90.34311111111111;0;248;Lung_Opacity
4730;113.35182222222222;0;209;Lung_Opacity
4731;161.42133333333334;0;227;Lung_Opacity
4732;125.24071111111111;0;238;Lung_Opacity
4733;161.24462222222223;2;247;Lung_Opacity
4734;114.46702222222223;0;245;Lung_Opacity
4735;57.31128888888889;0;215;Lung_Opacity
4736;118.06577777777778;0;240;Lung_Opacity
4737;136.3607111111111;0;231;Lung_Opacity
4738;108.22186666666667;0;247;Lung_Opacity
4739;103.37137777777778;0;241;Lung_Opacity
4740;132.0864;0;240;Lung_Opacity
4741;118.90666666666667;0;219;Lung_Opacity
4742;112.152;0;210;Lung_Opacity
4743;121.4944;0;243;Lung_Opacity
4744;84.24675555555555;0;248;Lung_Opacity
4745;177.4328888888889;9;242;Lung_Opacity
4746;135.61457777777778;0;224;Lung_Opacity
4747;134.02328888888889;0;228;Lung_Opacity
4748;110.94577777777778;0;200;Lung_Opacity
4749;116.04675555555555;0;234;Lung_Opacity
4750;117.86951111111111;0;219;Lung_Opacity
4751;113.89457777777778;2;217;Lung_Opacity
4752;127.22613333333334;0;241;Lung_Opacity
4753;140.6256;0;231;Lung_Opacity
4754;131.30897777777778;0;243;Lung_Opacity
4755;142.2087111111111;0;245;Lung_Opacity
4756;122.3392;0;206;Lung_Opacity
4757;111.83164444444445;3;201;Lung_Opacity
4758;152.08177777777777;0;240;Lung_Opacity
4759;155.37386666666666;7;241;Lung_Opacity
4760;112.49404444444444;0;204;Lung_Opacity
4761;108.32533333333333;2;205;Lung_Opacity
4762;116.46453333333334;0;222;Lung_Opacity
4763;145.06115555555556;0;240;Lung_Opacity
4764;128.35893333333334;1;227;Lung_Opacity
4765;103.3136;0;221;Lung_Opacity
4766;159.86488888888888;3;240;Lung_Opacity
4767;135.1544888888889;0;234;Lung_Opacity
4768;116.31093333333334;0;245;Lung_Opacity
4769;152.7872;0;243;Lung_Opacity
4770;140.54684444444445;1;239;Lung_Opacity
4771;107.57155555555556;0;208;Lung_Opacity
4772;109.91217777777777;0;222;Lung_Opacity
4773;114.33653333333334;0;230;Lung_Opacity
4774;89.3872;1;179;Lung_Opacity
4775;137.98186666666666;7;234;Lung_Opacity
4776;119.58488888888888;0;208;Lung_Opacity
4777;124.94133333333333;0;229;Lung_Opacity
4778;112.95111111111112;1;207;Lung_Opacity
4779;131.7416888888889;0;233;Lung_Opacity
4780;119.29688888888889;0;205;Lung_Opacity
4781;113.99057777777777;0;219;Lung_Opacity
4782;137.4496;0;244;Lung_Opacity
4783;76.32106666666667;0;253;Lung_Opacity
4784;121.80337777777778;0;226;Lung_Opacity
4785;170.30311111111112;6;242;Lung_Opacity
4786;117.34328888888889;0;218;Lung_Opacity
4787;149.45031111111112;1;230;Lung_Opacity
4788;111.90186666666666;0;214;Lung_Opacity
4789;161.61937777777777;1;242;Lung_Opacity
4790;130.3687111111111;1;224;Lung_Opacity
4791;97.88924444444444;2;200;Lung_Opacity
4792;108.0808888888889;0;249;Lung_Opacity
4793;153.7536;3;253;Lung_Opacity
4794;104.7208888888889;0;220;Lung_Opacity
4795;105.54808888888888;15;159;Lung_Opacity
4796;148.92568888888889;0;240;Lung_Opacity
4797;149.84231111111112;0;233;Lung_Opacity
4798;115.01137777777778;0;231;Lung_Opacity
4799;160.17795555555554;8;247;Lung_Opacity
4800;103.20177777777778;3;200;Lung_Opacity
4801;152.85973333333334;4;235;Lung_Opacity
4802;139.21173333333334;0;250;Lung_Opacity
4803;108.4752;0;213;Lung_Opacity
4804;139.75822222222223;0;246;Lung_Opacity
4805;105.56355555555555;0;247;Lung_Opacity
4806;105.25724444444444;2;212;Lung_Opacity
4807;117.59235555555556;0;246;Lung_Opacity
4808;141.87875555555556;0;246;Lung_Opacity
4809;101.776;0;214;Lung_Opacity
4810;124.6064;0;213;Lung_Opacity
4811;118.19893333333333;2;220;Lung_Opacity
4812;141.64195555555557;0;193;Lung_Opacity
4813;135.37795555555556;0;235;Lung_Opacity
4814;125.93493333333333;0;240;Lung_Opacity
4815;149.6558222222222;10;226;Lung_Opacity
4816;79.91057777777777;0;246;Lung_Opacity
4817;115.34897777777778;0;219;Lung_Opacity
4818;131.7975111111111;0;243;Lung_Opacity
4819;113.96248888888888;1;211;Lung_Opacity
4820;119.56355555555555;0;242;Lung_Opacity
4821;106.60657777777777;0;202;Lung_Opacity
4822;130.97386666666668;0;244;Lung_Opacity
4823;116.9952;0;211;Lung_Opacity
4824;117.88746666666667;0;245;Lung_Opacity
4825;88.23164444444444;0;215;Lung_Opacity
4826;179.45617777777778;12;248;Lung_Opacity
4827;127.60444444444444;0;234;Lung_Opacity
4828;155.18862222222222;6;225;Lung_Opacity
4829;123.97422222222222;0;220;Lung_Opacity
4830;119.43911111111112;0;199;Lung_Opacity
4831;163.1121777777778;0;245;Lung_Opacity
4832;101.44408888888888;0;203;Lung_Opacity
4833;107.20942222222222;1;198;Lung_Opacity
4834;134.8487111111111;0;236;Lung_Opacity
4835;90.75928888888889;0;221;Lung_Opacity
4836;86.56426666666667;0;226;Lung_Opacity
4837;99.42684444444444;0;240;Lung_Opacity
4838;158.74115555555557;5;240;Lung_Opacity
4839;111.77831111111111;0;194;Lung_Opacity
4840;95.98542222222223;0;233;Lung_Opacity
4841;114.4272;0;245;Lung_Opacity
4842;121.6384;0;213;Lung_Opacity
4843;131.69493333333332;3;204;Lung_Opacity
4844;118.20426666666667;0;205;Lung_Opacity
4845;120.84924444444444;0;219;Lung_Opacity
4846;112.83466666666666;0;223;Lung_Opacity
4847;122.91502222222222;0;228;Lung_Opacity
4848;84.26524444444445;0;185;Lung_Opacity
4849;98.40391111111111;0;216;Lung_Opacity
4850;155.8232888888889;6;242;Lung_Opacity
4851;116.9640888888889;0;206;Lung_Opacity
4852;114.39502222222222;1;205;Lung_Opacity
4853;108.15982222222222;0;206;Lung_Opacity
4854;137.9928888888889;0;230;Lung_Opacity
4855;111.74275555555556;0;220;Lung_Opacity
4856;147.36693333333332;0;249;Lung_Opacity
4857;133.28266666666667;0;253;Lung_Opacity
4858;112.92088888888888;0;252;Lung_Opacity
4859;128.20302222222222;0;227;Lung_Opacity
4860;138.7607111111111;0;241;Lung_Opacity
4861;115.82275555555556;0;220;Lung_Opacity
4862;132.2833777777778;0;245;Lung_Opacity
4863;126.7607111111111;0;191;Lung_Opacity
4864;120.2311111111111;1;209;Lung_Opacity
4865;111.64604444444444;1;199;Lung_Opacity
4866;145.0590222222222;1;247;Lung_Opacity
4867;109.66755555555555;0;242;Lung_Opacity
4868;159.62026666666668;0;247;Lung_Opacity
4869;172.10097777777779;5;242;Lung_Opacity
4870;135.06915555555557;0;242;Lung_Opacity
4871;140.33564444444445;4;229;Lung_Opacity
4872;144.82631111111112;0;235;Lung_Opacity
4873;115.75644444444444;0;214;Lung_Opacity
4874;113.57884444444444;0;213;Lung_Opacity
4875;121.26897777777778;0;245;Lung_Opacity
4876;107.05795555555555;5;153;Lung_Opacity
4877;111.29777777777778;0;213;Lung_Opacity
4878;78.47768888888889;0;255;Lung_Opacity
4879;151.5447111111111;6;245;Lung_Opacity
4880;153.8081777777778;6;224;Lung_Opacity
4881;109.66808888888889;0;217;Lung_Opacity
4882;106.72142222222222;0;216;Lung_Opacity
4883;106.99502222222222;0;212;Lung_Opacity
4884;118.13137777777777;1;214;Lung_Opacity
4885;162.93831111111112;0;233;Lung_Opacity
4886;159.82293333333334;9;245;Lung_Opacity
4887;162.03768888888888;10;227;Lung_Opacity
4888;156.5598222222222;2;240;Lung_Opacity
4889;88.44995555555556;0;218;Lung_Opacity
4890;149.55217777777779;0;236;Lung_Opacity
4891;136.91235555555556;0;243;Lung_Opacity
4892;161.1376;0;248;Lung_Opacity
4893;136.3000888888889;0;243;Lung_Opacity
4894;106.57706666666667;0;232;Lung_Opacity
4895;102.17404444444445;0;248;Lung_Opacity
4896;148.02293333333333;9;224;Lung_Opacity
4897;128.4177777777778;0;252;Lung_Opacity
4898;131.3022222222222;0;220;Lung_Opacity
4899;126.72604444444444;0;242;Lung_Opacity
4900;120.41724444444445;5;228;Lung_Opacity
4901;105.06488888888889;0;222;Lung_Opacity
4902;129.7720888888889;0;242;Lung_Opacity
4903;105.0967111111111;0;198;Lung_Opacity
4904;151.6816;3;242;Lung_Opacity
4905;115.64924444444445;1;218;Lung_Opacity
4906;114.34951111111111;1;223;Lung_Opacity
4907;108.85884444444444;2;209;Lung_Opacity
4908;124.752;0;240;Lung_Opacity
4909;146.60462222222222;0;239;Lung_Opacity
4910;106.744;0;214;Lung_Opacity
4911;103.62773333333334;0;225;Lung_Opacity
4912;120.20266666666667;4;221;Lung_Opacity
4913;93.73688888888888;0;246;Lung_Opacity
4914;118.1936;1;197;Lung_Opacity
4915;92.7136;0;241;Lung_Opacity
4916;133.77617777777778;0;195;Lung_Opacity
4917;95.74453333333334;10;150;Lung_Opacity
4918;130.34755555555554;0;236;Lung_Opacity
4919;119.79626666666667;1;213;Lung_Opacity
4920;112.12195555555556;0;194;Lung_Opacity
4921;116.13902222222222;2;211;Lung_Opacity
4922;144.2119111111111;0;242;Lung_Opacity
4923;139.80142222222221;1;244;Lung_Opacity
4924;119.81688888888888;0;235;Lung_Opacity
4925;146.3431111111111;0;242;Lung_Opacity
4926;120.58062222222222;0;219;Lung_Opacity
4927;133.20373333333333;0;236;Lung_Opacity
4928;164.63733333333334;2;244;Lung_Opacity
4929;104.11235555555555;0;208;Lung_Opacity
4930;136.2343111111111;0;226;Lung_Opacity
4931;108.59324444444445;0;243;Lung_Opacity
4932;110.65422222222222;0;219;Lung_Opacity
4933;145.5328;0;232;Lung_Opacity
4934;145.05617777777778;0;232;Lung_Opacity
4935;103.26026666666667;0;255;Lung_Opacity
4936;116.57724444444445;0;246;Lung_Opacity
4937;120.91644444444445;0;211;Lung_Opacity
4938;127.87057777777778;0;242;Lung_Opacity
4939;103.89635555555556;0;243;Lung_Opacity
